symbol,symbolName,lastPrice,priceChange,percentChange,openPrice,highPrice,lowPrice,volume,tradeTime,symbolCode,hasOptions,symbolType,raw
"AVXL","Anavex Lf SC","6.04","+0.35","+6.15%","5.71","6.18","5.60","1,255,000","11/03/23","STK","Yes","1","[object Object]"
"AWR","American States Water Company","82.91","+2.25","+2.79%","82.19","84.00","81.89","231,400","11/03/23","STK","Yes","1","[object Object]"
"AX","Axos Financial Inc","40.70","+0.74","+1.85%","41.26","41.80","40.53","1,074,100","11/03/23","STK","Yes","1","[object Object]"
"AXGN","Axogen Inc","4.04","+0.24","+6.32%","3.94","4.18","3.92","493,400","11/03/23","STK","Yes","1","[object Object]"
"AXL","American Axle & Manufacturing","7.24","+0.74","+11.38%","6.95","7.51","6.86","2,568,900","11/03/23","STK","Yes","1","[object Object]"
"AXNX","Axonics Inc","54.34","+1.50","+2.84%","53.99","54.72","53.08","632,700","11/03/23","STK","Yes","1","[object Object]"
"AXSM","Axsome Thera","65.14","+0.74","+1.15%","66.39","67.49","64.69","1,072,000","11/03/23","STK","Yes","1","[object Object]"
"AZZ","Azz Inc","47.91","+0.66","+1.40%","48.03","48.63","47.66","107,300","11/03/23","STK","Yes","1","[object Object]"
"B","Barnes Group","22.48","+1.18","+5.54%","23.03","23.42","22.30","932,400","11/03/23","STK","Yes","1","[object Object]"
"BALY","Bally's Corp","9.32","+1.16","+14.22%","8.65","9.85","8.61","1,292,800","11/03/23","STK","Yes","1","[object Object]"
"BANC","First Pactrust Bancorp","12.72","+0.66","+5.47%","12.42","12.92","12.42","2,371,700","11/03/23","STK","Yes","1","[object Object]"
"BAND","Bandwidth Inc","12.79","+2.01","+18.65%","10.86","13.16","10.85","1,211,100","11/03/23","STK","Yes","1","[object Object]"
"BANF","Bancfirst Corp","85.67","+0.97","+1.15%","86.89","87.84","85.50","68,200","11/03/23","STK","Yes","1","[object Object]"
"BANR","Banner Corp","44.72","+1.20","+2.76%","44.71","45.92","44.23","155,000","11/03/23","STK","Yes","1","[object Object]"
"BARK","Bark Inc","1.0700","-0.0200","-1.83%","1.1000","1.1100","1.0700","587,400","11/03/23","STK","Yes","1","[object Object]"
"BASE","Couchbase Inc","15.07","+0.75","+5.24%","14.57","15.09","14.35","227,900","11/03/23","STK","Yes","1","[object Object]"
"BATRA","Atlanta Braves Holdings Inc","39.32","-0.33","-0.83%","37.44","40.31","37.44","29,600","11/03/23","STK","Yes","1","[object Object]"
"BATRK","Atlanta Braves Holdings Inc C","35.89","-0.30","-0.83%","35.82","36.59","35.31","216,000","11/03/23","STK","Yes","1","[object Object]"
"BBAI","Bigbear.Ai Holdings Inc","1.4400","+0.1300","+9.92%","1.3400","1.4500","1.3400","2,090,900","11/03/23","STK","Yes","1","[object Object]"
"BBCP","Concrete Pumping Holdings Inc","7.11","-0.04","-0.56%","7.25","7.28","7.08","59,300","11/03/23","STK","Yes","1","[object Object]"
"BBIO","Bridgebio Pharma Inc","28.83","+1.91","+7.10%","27.57","29.04","27.28","2,227,200","11/03/23","STK","Yes","1","[object Object]"
"BBSI","Barrett Business S","97.48","+2.47","+2.60%","95.19","98.68","95.12","45,800","11/03/23","STK","Yes","1","[object Object]"
"BBUC","Brookfield Business Corp","16.69","+1.80","+12.09%","15.27","17.04","15.19","75,400","11/03/23","UIT","Yes","11","[object Object]"
"BBW","Build-A-Bear Workshop","25.86","+0.65","+2.58%","25.64","26.07","25.28","147,400","11/03/23","STK","Yes","1","[object Object]"
"BCAB","Bioatla Inc","1.8500","+0.2200","+13.50%","1.6500","1.9500","1.6500","373,800","11/03/23","STK","Yes","1","[object Object]"
"BCBP","Bcb Bancorp Inc","11.00","+0.29","+2.71%","10.98","11.12","10.77","58,300","11/03/23","STK","Yes","1","[object Object]"
"BCC","Boise Cascade L.L.C.","104.41","+3.23","+3.19%","103.08","104.73","102.49","309,300","11/03/23","STK","Yes","1","[object Object]"
"BCML","Bay Commercial Bk CA","20.69","+0.22","+1.07%","20.56","20.98","20.51","16,000","11/03/23","STK","Yes","1","[object Object]"
"BCO","Brink's Company","70.91","+2.99","+4.40%","70.32","71.74","69.00","263,200","11/03/23","STK","Yes","1","[object Object]"
"BCOV","Brightcove Inc","2.55","-0.06","-2.49%","2.69","2.69","2.50","128,200","11/03/23","STK","Yes","1","[object Object]"
"BCPC","Balchem Cp","121.02","+2.11","+1.77%","120.77","122.14","120.69","75,100","11/03/23","STK","Yes","1","[object Object]"
"BCRX","Biocryst Pharma Inc","6.04","+0.40","+7.09%","5.81","6.59","5.77","5,848,900","11/03/23","STK","Yes","1","[object Object]"
"BDC","Belden Inc","65.04","+2.31","+3.68%","64.10","66.55","63.06","746,400","11/03/23","STK","Yes","1","[object Object]"
"BDN","Brandywine Realty Trust","4.25","+0.23","+5.72%","4.13","4.32","4.13","2,138,200","11/03/23","STK","Yes","1","[object Object]"
"BE","Bloom Energy Corp Cl A","10.80","+0.04","+0.37%","11.27","11.55","10.79","6,412,400","11/03/23","STK","Yes","1","[object Object]"
"BEAM","Beam Therapeutics Inc","24.49","+3.05","+14.23%","22.20","24.79","21.97","2,400,200","11/03/23","STK","Yes","1","[object Object]"
"BECN","Beacon Roofing Suppl","74.33","+0.86","+1.17%","72.96","77.27","71.48","650,300","11/03/23","STK","Yes","1","[object Object]"
"BELFB","BEL Fuse Inc Cl B","52.20","-0.55","-1.04%","53.69","54.16","51.68","158,100","11/03/23","STK","Yes","1","[object Object]"
"BFC","Bank First National Corp [Wisconsin]","81.80","+1.00","+1.24%","81.00","82.61","80.99","29,000","11/03/23","STK","No","1","[object Object]"
"BFH","Bread Financial Hldgs Inc","29.23","+0.38","+1.32%","29.73","30.53","29.15","751,000","11/03/23","STK","Yes","1","[object Object]"
"BFLY","Butterfly Network Inc","1.1200","+0.1511","+15.60%","1.0000","1.1900","0.9850","2,623,800","11/03/23","STK","Yes","1","[object Object]"
"BFS","Saul Centers","36.84","+0.66","+1.82%","36.76","37.16","35.65","37,800","11/03/23","STK","Yes","1","[object Object]"
"BFST","Business First Bancshares Inc","20.89","+0.69","+3.42%","20.47","21.20","20.47","73,000","11/03/23","STK","Yes","1","[object Object]"
"BGC","Bgc Partners Cl A","6.11","+0.02","+0.33%","6.10","6.19","6.00","2,478,500","11/03/23","STK","Yes","1","[object Object]"
"BGFV","Big 5 Sporting","5.66","+0.64","+12.86%","5.06","5.81","5.06","621,200","11/03/23","STK","Yes","1","[object Object]"
"BGS","B&G Foods Holdings","9.01","+0.37","+4.28%","8.80","9.12","8.76","1,402,000","11/03/23","STK","Yes","1","[object Object]"
"BGXX","Bright Green Corp","0.3940","+0.0100","+2.60%","0.3824","0.3949","0.3775","236,900","11/03/23","STK","Yes","1","[object Object]"
"BH","Biglari Holdings Inc","158.07","+5.30","+3.47%","159.03","159.68","156.70","3,000","11/03/23","STK","No","1","[object Object]"
"BHB","Bar Harbor Bankshares","25.92","+0.21","+0.82%","26.05","26.38","25.78","43,700","11/03/23","STK","Yes","1","[object Object]"
"BHE","Benchmark Electronics","24.50","+0.17","+0.70%","24.65","24.88","24.30","224,200","11/03/23","STK","Yes","1","[object Object]"
"BHIL","Benson Hill Inc","0.3991","+0.1465","+58.00%","0.2600","0.4755","0.2500","39,588,301","11/03/23","STK","Yes","1","[object Object]"
"BHLB","Berkshire Hills Bancorp","21.24","+0.55","+2.66%","21.35","21.56","21.04","233,700","11/03/23","STK","Yes","1","[object Object]"
"BHR","Braemar Hotels & Resorts Inc","2.79","+0.16","+6.08%","2.71","2.84","2.71","269,600","11/03/23","STK","Yes","1","[object Object]"
"BHRB","Burke Herbert Financial Services Corp","45.40","+0.02","+0.04%","45.74","45.87","44.73","30,600","11/03/23","UIT","No","11","[object Object]"
"BHVN","Biohaven Ltd","30.82","+1.33","+4.51%","29.84","31.21","29.80","1,666,100","11/03/23","STK","Yes","1","[object Object]"
"BIG","Big Lots","4.80","+0.13","+2.78%","4.79","5.09","4.75","1,290,700","11/03/23","STK","Yes","1","[object Object]"
"BIGC","Bigcommerce Holdings Inc","9.95","+0.66","+7.10%","9.48","10.19","9.42","1,163,100","11/03/23","STK","Yes","1","[object Object]"
"BIPC","Brookfield Infrastructure Partners LP Cl A","30.62","-0.12","-0.39%","31.66","31.66","30.11","1,608,800","11/03/23","STK","Yes","1","[object Object]"
"BIRD","Allbirds Inc Cl A","0.9363","+0.0265","+2.91%","0.9132","0.9900","0.9132","604,600","11/03/23","STK","Yes","1","[object Object]"
"BJRI","Bj's Restaurants Inc","28.19","+1.14","+4.21%","27.51","28.45","27.28","478,600","11/03/23","STK","Yes","1","[object Object]"
"BKD","Brookdale Senior Living Inc","4.14","unch","unch","4.19","4.24","4.05","2,090,200","11/03/23","STK","Yes","1","[object Object]"
"BKE","Buckle Inc","36.03","+1.29","+3.71%","35.31","36.24","35.04","311,200","11/03/23","STK","Yes","1","[object Object]"
"BKH","Black Hills Corp","51.52","+1.61","+3.23%","50.73","51.94","50.73","646,000","11/03/23","STK","Yes","1","[object Object]"
"BKKT","Bakkt Hldgs Inc","0.9700","+0.0298","+3.17%","0.9400","0.9700","0.9300","853,200","11/03/23","STK","Yes","1","[object Object]"
"BKSY","Blacksky Technology Inc","1.1300","-0.0300","-2.59%","1.2000","1.2400","1.1100","1,459,000","11/03/23","STK","Yes","1","[object Object]"
"BKU","BankUnited Inc","24.82","+0.96","+4.02%","24.72","25.35","24.64","1,004,500","11/03/23","STK","Yes","1","[object Object]"
"BL","Blackline Inc","55.19","+4.31","+8.47%","52.78","55.39","52.78","1,433,500","11/03/23","STK","Yes","1","[object Object]"
"BLBD","Blue Bird Corp","19.32","+0.40","+2.11%","19.28","19.53","19.11","165,600","11/03/23","STK","Yes","1","[object Object]"
"BLDE","Blade Air Mobility Inc","2.40","+0.16","+7.14%","2.26","2.40","2.25","543,900","11/03/23","STK","Yes","1","[object Object]"
"BLFS","Biolife Solutions","11.42","+0.37","+3.35%","11.30","12.37","11.13","546,800","11/03/23","STK","Yes","1","[object Object]"
"BLFY","Blue Foundry Bancorp","8.09","+0.26","+3.32%","7.85","8.27","7.84","114,200","11/03/23","STK","Yes","1","[object Object]"
"BLKB","Blackbaud Inc","73.13","+1.64","+2.29%","72.24","74.35","71.35","404,700","11/03/23","STK","Yes","1","[object Object]"
"BLMN","Bloomin' Brands Inc","23.63","+0.06","+0.25%","22.79","24.06","22.79","2,262,400","11/03/23","STK","Yes","1","[object Object]"
"BLNK","Blink Charging Company","2.72","+0.17","+6.67%","2.66","2.78","2.64","1,901,800","11/03/23","STK","Yes","1","[object Object]"
"BLUE","Bluebird Bio","3.48","+0.43","+14.10%","3.10","3.58","3.09","5,535,000","11/03/23","STK","Yes","1","[object Object]"
"BLX","Banco Latinoamericano DE Comercio","23.56","+0.54","+2.35%","23.43","23.68","23.23","94,400","11/03/23","STK","Yes","1","[object Object]"
"BMBL","Bumble Inc","13.67","+0.23","+1.71%","13.85","14.10","13.49","2,933,700","11/03/23","STK","Yes","1","[object Object]"
"BMEA","Biomea Fusion Inc","10.09","+0.03","+0.30%","10.37","10.52","10.01","528,000","11/03/23","STK","Yes","1","[object Object]"
"BMI","Badger Meter","142.92","+0.52","+0.37%","144.89","147.00","142.47","149,900","11/03/23","STK","Yes","1","[object Object]"
"BMRC","Bank of Marin Bancrp","18.68","+0.53","+2.92%","18.59","19.24","18.59","53,300","11/03/23","STK","Yes","1","[object Object]"
"BNL","Broadstone Net Lease Inc Cl A","14.94","+0.58","+4.04%","14.62","15.10","14.60","1,433,200","11/03/23","STK","Yes","1","[object Object]"
"BOC","Boston Omaha Corp Cl A","15.10","+0.34","+2.30%","15.00","15.22","14.80","193,400","11/03/23","STK","Yes","1","[object Object]"
"BOH","Bank of Hawaii Corp","55.78","+2.62","+4.93%","54.82","56.77","54.01","801,600","11/03/23","STK","Yes","1","[object Object]"
"BOOM","Dynamic Materials","17.10","-1.89","-9.95%","16.94","17.70","16.52","843,700","11/03/23","STK","Yes","1","[object Object]"
"BOOT","Boot Barn Holdings Inc","75.27","+5.95","+8.58%","70.00","76.01","70.00","2,309,400","11/03/23","STK","Yes","1","[object Object]"
"BORR","Borr Drilling Ltd","6.42","unch","unch","6.46","6.52","6.30","735,400","11/03/23","STK","Yes","1","[object Object]"
"BOWL","Bowlero Corp Cl A","9.78","-0.12","-1.21%","10.03","10.30","9.72","1,985,400","11/03/23","STK","Yes","1","[object Object]"
"BOX","Box Inc","25.20","+0.08","+0.32%","25.31","25.41","24.99","1,690,300","11/03/23","STK","Yes","1","[object Object]"
"BPMC","Blueprint Medicines Corp","59.77","+0.37","+0.62%","60.16","61.10","58.90","1,181,600","11/03/23","STK","Yes","1","[object Object]"
"BPRN","Princeton Bancorp Inc","32.27","+0.57","+1.80%","31.75","33.04","28.66","9,700","11/03/23","STK","No","1","[object Object]"
"BRBR","Bellring Brands Inc Cl A","45.30","+0.96","+2.17%","44.61","45.58","44.41","611,800","11/03/23","STK","Yes","1","[object Object]"
"BRBS","Blue Ridge Bankshare","2.23","+0.08","+3.72%","2.29","2.38","2.05","285,400","11/03/23","STK","Yes","1","[object Object]"
"BRCC","Brc Inc Cl A","3.17","+0.10","+3.26%","3.17","3.19","3.06","478,300","11/03/23","STK","Yes","1","[object Object]"
"BRKL","Brookline Bancorp","9.35","+0.46","+5.17%","9.30","9.49","9.18","501,700","11/03/23","STK","Yes","1","[object Object]"
"BRP","Brp Group Inc Cl A","22.49","+0.27","+1.22%","22.67","22.97","22.47","324,800","11/03/23","STK","Yes","1","[object Object]"
"BRSP","Brightspire Capital Inc","6.35","+0.29","+4.79%","6.16","6.36","6.16","1,122,000","11/03/23","STK","Yes","1","[object Object]"
"BRT","BRT Realty Trust","17.21","+0.25","+1.47%","17.22","17.52","17.18","42,700","11/03/23","STK","Yes","1","[object Object]"
"BRY","Berry Pete Corp","7.68","-0.05","-0.65%","7.80","7.86","7.61","1,202,000","11/03/23","STK","Yes","1","[object Object]"
"BRZE","Braze Inc Cl A","46.73","+3.45","+7.97%","43.61","46.77","43.21","793,500","11/03/23","STK","Yes","1","[object Object]"
"BSIG","Brightsphere Investment Group Plc","16.73","+1.05","+6.70%","15.88","17.09","15.34","468,900","11/03/23","UIT","Yes","11","[object Object]"
"BSRR","Sierra Bancorp","18.47","+0.74","+4.17%","18.15","18.52","17.92","69,900","11/03/23","STK","Yes","1","[object Object]"
"BSVN","Bank7 Corp","22.08","+1.32","+6.36%","21.01","22.40","21.01","13,600","11/03/23","STK","No","1","[object Object]"
"BTAI","Bioxcel Therapeutics Inc","4.64","+0.65","+16.29%","3.92","4.72","3.86","3,289,700","11/03/23","STK","Yes","1","[object Object]"
"BTBT","Bit Digital Inc","2.32","+0.04","+1.75%","2.28","2.39","2.25","3,363,200","11/03/23","STK","Yes","1","[object Object]"
"BTMD","Biote Corp","5.60","+0.18","+3.32%","5.50","5.69","5.40","79,800","11/03/23","STK","No","1","[object Object]"
"BTU","Peabody Energy Corp","23.70","+0.07","+0.30%","23.96","24.24","23.62","1,546,800","11/03/23","STK","Yes","1","[object Object]"
"BUSE","First Busey Corp","20.88","+0.62","+3.06%","20.75","21.17","20.63","135,800","11/03/23","STK","Yes","1","[object Object]"
"BV","Brightview Holdings Inc","7.26","+0.37","+5.37%","7.03","7.35","7.03","237,100","11/03/23","STK","Yes","1","[object Object]"
"BVH","Bluegreen Vacations Hldg Corp","35.52","+1.81","+5.37%","34.63","35.75","33.98","39,300","11/03/23","STK","Yes","1","[object Object]"
"BW","Babcock & Wilcox Enterprises","2.55","unch","unch","2.67","2.71","2.53","654,100","11/03/23","STK","Yes","1","[object Object]"
"BWB","Bridgewater Bancshares Inc","10.30","+0.41","+4.15%","10.19","10.52","9.88","44,700","11/03/23","STK","Yes","1","[object Object]"
"BWFG","Bankwell Financial","26.28","+1.08","+4.29%","25.00","26.43","25.00","10,700","11/03/23","STK","No","1","[object Object]"
"BWMN","Bowman Consulting Group Ltd","28.96","+1.06","+3.80%","28.41","29.66","28.31","77,100","11/03/23","STK","No","1","[object Object]"
"BXC","Bluelinx Holdings Inc","80.22","+3.86","+5.06%","78.60","80.55","78.60","94,300","11/03/23","STK","Yes","1","[object Object]"
"BXMT","Blackstone Mortgage Trust Inc Cl A","21.71","+0.48","+2.26%","22.03","22.19","21.44","2,975,200","11/03/23","STK","Yes","1","[object Object]"
"BY","Byline Bancorp Inc","20.13","+0.53","+2.70%","20.11","20.45","19.68","113,500","11/03/23","STK","Yes","1","[object Object]"
"BYND","Beyond Meat Inc","6.99","-0.01","-0.14%","7.08","7.53","6.89","3,398,200","11/03/23","STK","Yes","1","[object Object]"
"BZH","Beazer Homes USA","28.67","+1.59","+5.87%","27.79","29.15","27.73","458,200","11/03/23","STK","Yes","1","[object Object]"
"CABA","Cabaletta Bio Inc","16.00","+0.46","+2.96%","16.20","16.48","15.81","696,300","11/03/23","STK","Yes","1","[object Object]"
"CAC","Camden Natl Cp","32.28","+1.65","+5.39%","31.31","32.31","31.31","52,800","11/03/23","STK","Yes","1","[object Object]"
"CADE","Cadence Bank","23.46","+0.75","+3.30%","23.50","23.74","23.26","1,245,500","11/03/23","STK","Yes","1","[object Object]"
"CAKE","Cheesecake Fact","31.09","+0.85","+2.81%","30.73","32.01","30.68","1,136,900","11/03/23","STK","Yes","1","[object Object]"
"CAL","Caleres Inc","27.93","+1.62","+6.16%","26.93","28.19","26.93","384,100","11/03/23","STK","Yes","1","[object Object]"
"CALM","Cal-Maine Foods IN","49.54","-0.18","-0.36%","49.86","49.98","48.68","872,400","11/03/23","STK","Yes","1","[object Object]"
"CALX","Calix Inc","35.59","+2.00","+5.95%","34.42","36.07","34.12","1,554,100","11/03/23","STK","Yes","1","[object Object]"
"CANO","Cano Health Inc","10.21","-0.99","-8.84%","10.23","12.49","9.62","680,400","11/03/23","STK","Yes","1","[object Object]"
"CARA","Cara Therapeutics","1.3500","+0.1600","+13.45%","1.2000","1.3700","1.1788","466,600","11/03/23","STK","Yes","1","[object Object]"
"CARE","Carter Bankshares Inc","11.67","+0.51","+4.57%","11.48","11.81","11.48","74,600","11/03/23","STK","Yes","1","[object Object]"
"CARG","Cargurus Inc Cl A","18.67","+0.87","+4.89%","18.13","18.77","18.07","870,000","11/03/23","STK","Yes","1","[object Object]"
"CARM","Carisma Therapeutics Inc","3.24","+0.23","+7.64%","3.10","3.38","3.09","257,500","11/03/23","STK","Yes","1","[object Object]"
"CARS","Cars.com Inc","18.12","+1.31","+7.79%","17.21","18.29","16.99","716,000","11/03/23","STK","Yes","1","[object Object]"
"CASH","Pathward Financial Inc","48.62","+0.58","+1.21%","49.00","49.37","48.20","170,800","11/03/23","STK","Yes","1","[object Object]"
"CASS","Cass Information Sys","39.52","+0.45","+1.15%","39.61","40.05","39.50","47,300","11/03/23","STK","Yes","1","[object Object]"
"CATC","Cambridge Bancorp","57.46","+1.93","+3.48%","56.95","57.80","56.67","39,500","11/03/23","STK","Yes","1","[object Object]"
"CATO","Cato Corp","7.17","+0.09","+1.27%","7.20","7.25","7.08","86,700","11/03/23","STK","Yes","1","[object Object]"
"CATY","Cathay Genl Bncp","37.23","+1.34","+3.73%","36.95","37.77","36.95","320,000","11/03/23","STK","Yes","1","[object Object]"
"CBAN","Colony Bankcorp Inc","10.42","+0.11","+1.07%","10.50","10.50","10.26","42,500","11/03/23","STK","Yes","1","[object Object]"
"CBAY","Cymabay Therapeutics","16.36","-0.04","-0.24%","16.56","16.74","16.21","3,559,300","11/03/23","STK","Yes","1","[object Object]"
"CBL","Cbl & Associates Properties Inc","21.68","+0.51","+2.41%","21.54","21.90","21.35","75,700","11/03/23","STK","Yes","1","[object Object]"
"CBNK","Capital Bancorp Inc","20.94","+0.96","+4.80%","20.21","21.00","20.00","17,900","11/03/23","STK","Yes","1","[object Object]"
"CBRL","Cracker Barrel","68.69","+1.37","+2.04%","68.05","69.72","68.00","355,300","11/03/23","STK","Yes","1","[object Object]"
"CBT","Cabot Corp","67.90","+1.15","+1.72%","67.99","68.26","67.02","509,200","11/03/23","STK","Yes","1","[object Object]"
"CBU","Community Bank System","43.80","+1.74","+4.14%","43.22","44.52","43.22","393,400","11/03/23","STK","Yes","1","[object Object]"
